Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,53.459998999999996,55.240002000000004,53.029999,54.950001,44.446548,4690300
2009-01-05,54.32,54.98,53.799999,54.299999,43.920795,5462300
2009-01-06,54.599998,55.509997999999996,54.099998,54.880001,44.389931,5159800
2009-01-07,53.650002,53.91,52.84,53.52,43.289894,5804300
2009-01-08,53.169998,53.759997999999996,52.77,53.509997999999996,43.281799,5972300
2009-01-09,53.849998,54.0,52.549999,52.700001,42.62664,4424000
2009-01-12,52.669998,53.119999,52.0,52.360001000000004,42.351612,4525700
2009-01-13,52.080002,52.57,50.299999,50.799999,41.089809,6984200
2009-01-14,49.900002,50.5,49.25,50.029999,40.466991,5923400
2009-01-15,50.029999,50.509997999999996,48.18,49.689999,40.191978000000006,6364300
2009-01-16,50.549999,51.5,49.619999,51.099998,41.332462,8183700
2009-01-20,50.900002,51.25,49.150002,49.360001000000004,39.925064,7910400
2009-01-21,49.59,49.889998999999996,47.189999,49.25,39.836090000000006,11964500
2009-01-22,48.66,49.349998,47.740002000000004,48.950001,39.593437,7861800
2009-01-23,47.450001,48.150002,46.939999,47.41,38.347786,6223700
2009-01-26,47.900002,49.43,47.490002000000004,48.669998,39.366946999999996,6420400
2009-01-27,49.259997999999996,49.849998,48.529999,49.240002000000004,39.827991,5056900
2009-01-28,49.439999,51.07,49.439999,50.66,40.97657,5065200
2009-01-29,50.0,50.189999,48.5,48.68,39.375038,6158700
2009-01-30,48.740002000000004,49.849998,47.349998,47.990002000000004,38.816925,6783000
2009-02-02,47.259997999999996,48.169998,46.939999,47.540001000000004,38.45295,6267800
2009-02-03,48.240002000000004,48.639998999999996,47.150002,48.310001,39.075759999999995,5429100
2009-02-04,48.27,48.860001000000004,47.349998,47.529999,38.444843,5592900
2009-02-05,47.23,48.529999,46.52,48.049999,38.865466999999995,6629600
2009-02-06,48.169998,49.57,47.990002000000004,49.029999,39.658134000000004,7173800
2009-02-09,49.09,49.869999,48.599998,49.619999,40.135353,6983200
2009-02-10,49.25,49.779999,46.75,47.060001,38.064693,8098400
2009-02-11,47.259997999999996,48.029999,47.0,47.619999,38.517643,4513200
